transfer_id,operation_date,day_of_week,scheduled_dispatch_time,expected_dispatch_delay_minutes,scheduled_arrival_time,source_facility,source_region,destination_facility,destination_region,logistics_provider,scheduled_travel_time_minutes,route_distance_miles,expected_provider_delay_minutes,expected_weather_disruption_minutes,expected_network_congestion_delay_minutes,expected_inspection_delay_minutes,expected_previous_transfer_delay_minutes,internal_metric_a,internal_metric_b,internal_timestamp_a,internal_timestamp_b,internal_operational_score,is_delayed
PWN-131150,2024-04-05,5,1455,19.0,2150,FACILITY_251,REGION_003,FACILITY_205,REGION_008,WN,254.0,2126.4,0.0,0.0,0.0,0.0,0,11.0,8.0,1450.0,2113.0,38.668287280696994,0
PWN-131149,2024-04-05,5,735,-2.0,910,FACILITY_204,REGION_024,FACILITY_042,REGION_042,WN,103.0,564.6,0.0,,,0.0,0,,5.0,746.0,830.0,54.19836740747176,0
PWN-131148,2024-04-05,5,815,4.0,1130,FACILITY_204,REGION_024,FACILITY_088,REGION_048,WN,146.0,1091.4,0.0,,0.0,0.0,0,12.0,5.0,820.0,1108.0,60.455950870510655,0
PWN-131147,2024-04-05,5,1500,-1.0,1755,FACILITY_042,REGION_042,FACILITY_205,REGION_008,WN,124.0,708.4,0.0,0.0,,0.0,0,12.0,6.0,1552.0,1709.0,46.044074882874014,0
PWN-131146,2024-04-05,5,1520,8.0,1725,FACILITY_304,REGION_005,FACILITY_296,REGION_049,WN,135.0,800.4,0.0,0.0,0.0,0.0,0,,6.0,1554.0,1651.0,46.073176340963805,0
PWN-131145,2024-04-05,5,1200,4.0,1805,FACILITY_307,REGION_046,FACILITY_056,REGION_019,WN,265.0,2144.8,0.0,,0.0,0.0,0,9.0,3.0,1231.0,1722.0,62.54498140459832,0
PWN-131144,2024-04-05,5,1550,-1.0,2100,FACILITY_251,REGION_003,FACILITY_208,REGION_012,WN,205.0,1660.6,0.0,0.0,0.0,0.0,0,11.0,6.0,1555.0,2031.0,42.509068480123325,0
PWN-131143,2024-04-05,5,1725,-3.0,2020,FACILITY_240,REGION_012,FACILITY_056,REGION_019,WN,124.0,715.3,0.0,0.0,,0.0,0,19.0,4.0,1820.0,2024.0,57.7603893679799,0
PWN-131142,2024-04-05,5,1155,-5.0,1330,FACILITY_183,REGION_027,FACILITY_304,REGION_005,WN,103.0,443.9,0.0,0.0,0.0,,0,,3.0,1210.0,1345.0,54.87684501129802,0
PWN-131154,2024-04-05,5,1730,-3.0,1840,FACILITY_086,REGION_043,FACILITY_152,REGION_043,WN,76.0,274.8,0.0,0.0,0.0,0.0,0,29.0,6.0,1854.0,1757.0,54.45800993170244,0
PWN-131141,2024-04-05,5,1205,21.0,1340,FACILITY_204,REGION_024,FACILITY_086,REGION_043,WN,103.0,530.2,0.0,,0.0,0.0,0,,,1243.0,1342.0,76.78317249081798,0
PWN-131139,2024-04-05,5,1150,-1.0,1315,FACILITY_086,REGION_043,FACILITY_204,REGION_024,WN,92.0,530.2,0.0,,0.0,0.0,0,12.0,8.0,1131.0,1240.0,69.26637119597049,0
PWN-131138,2024-04-05,5,1630,1.0,1845,FACILITY_328,REGION_008,FACILITY_088,REGION_048,WN,146.0,936.1,0.0,0.0,0.0,,0,,3.0,1627.0,1751.0,59.13302157279067,0
PWN-131137,2024-04-05,5,1350,146.0,1535,FACILITY_240,REGION_012,FACILITY_091,REGION_006,WN,178.0,1021.2,16.0,0.0,9.0,0.0,130,,10.0,1650.0,1810.0,61.13399936980068,1
PWN-131136,2024-04-05,5,950,0.0,1145,FACILITY_205,REGION_008,FACILITY_208,REGION_012,WN,189.0,1138.5,0.0,0.0,,0.0,0,,6.0,1038.0,1138.0,40.28187162774625,0
PWN-131135,2024-04-05,5,1540,-1.0,1650,FACILITY_088,REGION_048,FACILITY_208,REGION_012,WN,140.0,691.2,0.0,0.0,0.0,,0,20.0,3.0,1538.0,1642.0,50.101513425550856,0
PWN-131134,2024-04-05,5,1755,-5.0,1900,FACILITY_228,REGION_022,FACILITY_091,REGION_006,WN,135.0,782.0,0.0,,0.0,0.0,0,,6.0,1901.0,1852.0,39.52909133383914,0
PWN-131133,2024-04-05,5,1600,-2.0,1715,FACILITY_086,REGION_043,FACILITY_152,REGION_043,WN,81.0,274.8,0.0,0.0,0.0,0.0,0,7.0,6.0,1549.0,1722.0,43.29062316209247,0
PWN-131132,2024-04-05,5,1525,18.0,1605,FACILITY_307,REGION_046,FACILITY_251,REGION_003,WN,108.0,583.0,18.0,0.0,5.0,0.0,0,17.0,5.0,1543.0,1559.0,49.382202912283205,0
PWN-131131,2024-04-05,5,1855,5.0,1940,FACILITY_086,REGION_043,FACILITY_251,REGION_003,WN,178.0,1010.8,0.0,0.0,0.0,0.0,0,10.0,4.0,1927.0,1931.0,41.003140976757756,0
PWN-131130,2024-04-05,5,1830,3.0,2040,FACILITY_317,REGION_024,FACILITY_023,REGION_043,WN,140.0,829.2,0.0,0.0,0.0,0.0,0,9.0,5.0,1904.0,2037.0,41.18851261354198,0
PWN-131129,2024-04-05,5,1110,5.0,1240,FACILITY_317,REGION_024,FACILITY_251,REGION_003,WN,227.0,1451.3,0.0,0.0,0.0,0.0,0,14.0,6.0,1147.0,1217.0,69.14588977799235,0
PWN-131128,2024-04-05,5,925,-3.0,1105,FACILITY_328,REGION_008,FACILITY_251,REGION_003,WN,302.0,2056.2,0.0,0.0,0.0,0.0,0,10.0,9.0,919.0,1035.0,34.80514949478469,0
PWN-131140,2024-04-05,5,1940,-5.0,2135,FACILITY_309,REGION_005,FACILITY_251,REGION_003,WN,124.0,744.0,0.0,0.0,0.0,0.0,0,10.0,,1928.0,2158.0,45.71537465738698,0
PWN-131155,2024-04-05,5,1425,9.0,1650,FACILITY_208,REGION_012,FACILITY_086,REGION_043,WN,157.0,912.0,0.0,0.0,0.0,0.0,0,15.0,6.0,1502.0,1639.0,59.17422210898941,0
PWN-131156,2024-04-05,5,1815,19.0,2330,FACILITY_183,REGION_027,FACILITY_229,REGION_017,WN,211.0,1725.0,0.0,0.0,,,0,13.0,,1833.0,2359.0,36.10952315671622,0
PWN-131157,2024-04-05,5,1250,45.0,1440,FACILITY_088,REGION_048,FACILITY_204,REGION_024,WN,184.0,1091.4,6.0,0.0,0.0,0.0,23,,5.0,1354.0,1431.0,45.501274190732374,0
PWN-131184,2024-04-05,5,1930,8.0,2115,FACILITY_194,REGION_031,FACILITY_042,REGION_042,WN,178.0,878.6,0.0,,0.0,0.0,0,27.0,4.0,2030.0,2107.0,61.630738357777474,0
PWN-131183,2024-04-05,5,1255,2.0,1445,FACILITY_309,REGION_005,FACILITY_251,REGION_003,WN,119.0,744.0,0.0,0.0,0.0,0.0,0,25.0,6.0,1323.0,1448.0,57.76966659940903,0
PWN-131182,2024-04-05,5,1640,17.0,1840,FACILITY_056,REGION_019,FACILITY_021,REGION_009,WN,130.0,663.6,0.0,0.0,0.0,0.0,0,11.0,,1732.0,1841.0,35.10160805957966,0
PWN-131181,2024-04-05,5,1850,-2.0,2155,FACILITY_023,REGION_043,FACILITY_021,REGION_009,WN,135.0,935.0,0.0,,0.0,0.0,0,,20.0,1926.0,2104.0,50.07539203099654,0
PWN-131180,2024-04-05,5,1325,1.0,1630,FACILITY_023,REGION_043,FACILITY_021,REGION_009,WN,135.0,935.0,0.0,0.0,0.0,,0,10.0,6.0,1415.0,1616.0,65.23697401105163,0
PWN-131179,2024-04-05,5,950,10.0,1300,FACILITY_023,REGION_043,FACILITY_021,REGION_009,WN,140.0,935.0,0.0,0.0,0.0,0.0,0,8.0,4.0,1037.0,1222.0,53.36970478739719,0
PWN-131178,2024-04-05,5,1910,1.0,2030,FACILITY_056,REGION_019,FACILITY_273,REGION_032,WN,86.0,293.2,0.0,0.0,0.0,,0,12.0,5.0,1905.0,2106.0,50.36637793388878,0
PWN-131177,2024-04-05,5,920,2.0,1030,FACILITY_183,REGION_027,FACILITY_251,REGION_003,WN,76.0,293.2,0.0,0.0,0.0,,0,22.0,6.0,918.0,1029.0,34.99053696693538,0
PWN-131176,2024-04-05,5,1350,22.0,1625,FACILITY_088,REGION_048,FACILITY_086,REGION_043,WN,232.0,1361.6,0.0,0.0,0.0,0.0,0,11.0,,1422.0,1622.0,72.32381075708041,0
PWN-131175,2024-04-05,5,1530,6.0,1725,FACILITY_205,REGION_008,FACILITY_023,REGION_043,WN,189.0,1143.1,0.0,0.0,0.0,0.0,0,16.0,7.0,1516.0,1657.0,52.39926080448052,0
PWN-131174,2024-04-05,5,1950,27.0,2115,FACILITY_309,REGION_005,FACILITY_183,REGION_027,WN,92.0,456.6,6.0,0.0,0.0,0.0,13,9.0,9.0,2011.0,2108.0,47.807707973103035,0
PWN-131173,2024-04-05,5,1730,31.0,1905,FACILITY_183,REGION_027,FACILITY_309,REGION_005,WN,103.0,456.6,6.0,0.0,0.0,0.0,11,10.0,4.0,1823.0,1925.0,27.67648900065892,0
PWN-131172,2024-04-05,5,1030,-7.0,1155,FACILITY_286,REGION_005,FACILITY_304,REGION_005,WN,92.0,479.6,0.0,0.0,,0.0,0,,3.0,1043.0,1141.0,39.487082124309765,0
PWN-131171,2024-04-05,5,830,-3.0,940,FACILITY_183,REGION_027,FACILITY_286,REGION_005,WN,76.0,296.7,0.0,,,,0,11.0,4.0,851.0,929.0,37.81320163125655,0
PWN-131170,2024-04-05,5,1420,1.0,1555,FACILITY_205,REGION_008,FACILITY_317,REGION_024,WN,167.0,1014.3,0.0,0.0,0.0,,0,16.0,4.0,1437.0,1537.0,43.974565662208946,0
PWN-131169,2024-04-05,5,1800,4.0,1940,FACILITY_286,REGION_005,FACILITY_309,REGION_005,WN,108.0,552.0,0.0,,0.0,0.0,0,27.0,,1836.0,1914.0,53.44930322650642,0
PWN-131168,2024-04-05,5,940,22.0,1050,FACILITY_185,REGION_005,FACILITY_183,REGION_027,WN,76.0,271.4,5.0,0.0,3.0,,17,25.0,6.0,1028.0,1137.0,51.259035962056494,0
PWN-131167,2024-04-05,5,1335,33.0,1915,FACILITY_091,REGION_006,FACILITY_194,REGION_031,WN,238.0,1863.0,23.0,0.0,0.0,,0,15.0,6.0,1309.0,1925.0,51.56196241107278,0
PWN-131166,2024-04-05,5,1825,-4.0,2140,FACILITY_204,REGION_024,FACILITY_088,REGION_048,WN,146.0,1091.4,0.0,0.0,0.0,0.0,0,8.0,4.0,1908.0,2055.0,37.15845672358554,0
PWN-131165,2024-04-05,5,710,-1.0,900,FACILITY_056,REGION_019,FACILITY_204,REGION_024,WN,184.0,1112.0,0.0,0.0,0.0,0.0,0,11.0,6.0,655.0,903.0,58.8108361663207,0
PWN-131164,2024-04-05,5,1355,-2.0,1455,FACILITY_023,REGION_043,FACILITY_152,REGION_043,WN,65.0,170.2,0.0,0.0,0.0,0.0,0,18.0,10.0,1409.0,1521.0,43.202079190378974,0
PWN-131163,2024-04-05,5,830,8.0,945,FACILITY_056,REGION_019,FACILITY_273,REGION_032,WN,81.0,293.2,0.0,0.0,0.0,0.0,0,22.0,,930.0,1003.0,55.991415619541826,0
PWN-131162,2024-04-05,5,905,31.0,1350,FACILITY_185,REGION_005,FACILITY_023,REGION_043,WN ,178.0,1428.3,25.0,0.0,1.0,0.0,6,23.0,7.0,957.0,1437.0,56.320400126006575,1
PWN-131161,2024-04-05,5,1500,-5.0,1840,FACILITY_023,REGION_043,FACILITY_273,REGION_032,WN,173.0,1336.3,0.0,0.0,0.0,0.0,0,10.0,3.0,1505.0,1804.0,47.306837679666096,0
PWN-131160,2024-04-05,5,1550,-3.0,1710,FACILITY_021,REGION_009,FACILITY_273,REGION_032,WN,86.0,409.4,0.0,0.0,0.0,0.0,0,13.0,3.0,1530.0,1706.0,54.65993923955466,0
PWN-131159,2024-04-05,5,955,-1.0,1120,FACILITY_021,REGION_009,FACILITY_273,REGION_032,WN,92.0,409.4,0.0,0.0,0.0,0.0,0,22.0,4.0,956.0,1017.0,56.418745412387345,0
PWN-131158,2024-04-05,5,1925,70.0,20,FACILITY_286,REGION_005,FACILITY_152,REGION_043,WN,189.0,1509.9,2.0,0.0,0.0,,62,21.0,7.0,2019.0,44.0,31.388587055202258,1
PWN-131127,2024-04-05,5,1440,8.0,1545,FACILITY_317,REGION_024,FACILITY_208,REGION_012,WN,70.0,288.6,0.0,0.0,0.0,0.0,0,10.0,3.0,1434.0,1545.0,50.23145242792804,0
PWN-131126,2024-04-05,5,1030,0.0,1355,FACILITY_086,REGION_043,FACILITY_273,REGION_032,WN,157.0,1209.8,0.0,0.0,0.0,0.0,0,8.0,3.0,1028.0,1450.0,46.842538528089996,0
PWN-131125,2024-04-05,5,1830,12.0,2025,FACILITY_088,REGION_048,FACILITY_229,REGION_017,WN,189.0,1114.4,0.0,0.0,0.0,0.0,0,,3.0,1853.0,2030.0,72.39865597196004,0
PWN-131124,2024-04-05,5,1815,-1.0,1945,FACILITY_273,REGION_032,FACILITY_021,REGION_009,WN,97.0,409.4,0.0,,,0.0,0,14.0,6.0,1922.0,2009.0,51.80200784138945,0
PWN-131092,2024-04-05,5,1705,-5.0,2020,FACILITY_086,REGION_043,FACILITY_328,REGION_008,WN,146.0,1054.6,0.0,0.0,0.0,,0,,4.0,1742.0,1956.0,61.065656123695646,0
PWN-131091,2024-04-05,5,700,-4.0,1255,FACILITY_248,REGION_036,FACILITY_208,REGION_012,WN,254.0,2013.6,,0.0,0.0,0.0,0,10.0,,715.0,1251.0,50.26570599100289,0
PWN-131090,2024-04-05,5,1640,84.0,2345,FACILITY_183,REGION_027,FACILITY_328,REGION_008,WN,265.0,2281.6,0.0,0.0,0.0,0.0,75,17.0,5.0,1719.0,59.0,69.69666032566776,1
PWN-131089,2024-04-05,5,1050,-2.0,1125,FACILITY_307,REGION_046,FACILITY_251,REGION_003,WN,103.0,583.0,0.0,0.0,0.0,0.0,0,,8.0,1116.0,1206.0,37.85155365431238,0
PWN-131088,2024-04-05,5,1205,15.0,1335,FACILITY_251,REGION_003,FACILITY_185,REGION_005,WN,97.0,425.5,,0.0,0.0,0.0,0,13.0,7.0,1155.0,1411.0,62.31380796732009,0
PWN-131087,2024-04-05,5,905,0.0,1055,FACILITY_317,REGION_024,FACILITY_086,REGION_043,WN,119.0,627.9,0.0,0.0,0.0,0.0,0,10.0,3.0,916.0,1038.0,56.19921787990072,0
PWN-131086,2024-04-05,5,1630,20.0,1915,FACILITY_296,REGION_049,FACILITY_251,REGION_003,WN,178.0,1273.0,11.0,0.0,0.0,0.0,8,12.0,8.0,1648.0,1942.0,73.27213219171513,0
PWN-131085,2024-04-05,5,915,-3.0,1045,FACILITY_183,REGION_027,FACILITY_304,REGION_005,WN,97.0,443.9,0.0,0.0,0.0,0.0,0,24.0,3.0,918.0,1125.0,58.790692361270345,0
PWN-131084,2024-04-05,5,1210,1.0,1410,FACILITY_159,REGION_048,FACILITY_091,REGION_006,WN,259.0,1669.8,0.0,0.0,0.0,0.0,0,11.0,4.0,1234.0,1451.0,49.36000008079984,0
PWN-131083,2024-04-05,5,915,0.0,1010,FACILITY_091,REGION_006 ,FACILITY_251,REGION_003,WN,124.0,692.3,0.0,0.0,,0.0,0,,5.0,924.0,1023.0,48.79874566033541,0
PWN-131082,2024-04-05,5,1745,51.0,2200,FACILITY_251,REGION_003,FACILITY_086,REGION_043,WN,146.0,1010.8,0.0,,0.0,,34,12.0,,1902.0,2245.0,47.323489189946365,1
PWN-131081,2024-04-05,5,925,-4.0,1130,FACILITY_304,REGION_005,FACILITY_296,REGION_049,WN,135.0,800.4,0.0,,,0.0,0,10.0,5.0,941.0,1131.0,52.143537845937566,0
PWN-131080,2024-04-05,5,720,-6.0,850,FACILITY_183,REGION_027,FACILITY_304,REGION_005,WN,97.0,443.9,0.0,0.0,0.0,0.0,0,15.0,3.0,755.0,831.0,65.1083807188028,0
PWN-131079,2024-04-05,5,1410,19.0,1705,FACILITY_056,REGION_019,FACILITY_185,REGION_005,WN,383.0,2678.4,0.0,0.0,0.0,0.0,0,11.0,,1450.0,1734.0,32.69626356872017,0
PWN-131078,2024-04-05,5,1740,9.0,2030,FACILITY_088,REGION_048,FACILITY_023,REGION_043,WN,248.0,1512.2,0.0,0.0,0.0,,0,16.0,5.0,1721.0,1918.0,76.77650683191837,0
PWN-131077,2024-04-05,5,1850,16.0,1950,FACILITY_086,REGION_043,FACILITY_183,REGION_027,WN,194.0,1227.0,0.0,0.0,7.0,0.0,16,11.0,9.0,1958.0,2044.0,48.17719372763979,0
PWN-131076,2024-04-05,5,1155,65.0,1345,FACILITY_056,REGION_019,FACILITY_228,REGION_022,WN,184.0,1076.4,0.0,0.0,0.0,0.0,50,16.0,3.0,1241.0,1407.0,49.379112287261336,1
PWN-131075,2024-04-05,5,1205,2.0,1245,FACILITY_023,REGION_043,FACILITY_251,REGION_003,WN,173.0,1002.8,0.0,0.0,0.0,0.0,0,9.0,8.0,1159.0,1307.0,46.70505675939589,0
PWN-131074,2024-04-05,5,1600,36.0,1720,FACILITY_286,REGION_005,FACILITY_183,REGION_027,WN,86.0,296.7,0.0,0.0,0.0,0.0,27,14.0,4.0,1722.0,1718.0,60.08339250290103,0
PWN-131073,2024-04-05,5,1350,28.0,1510,FACILITY_091,REGION_006,FACILITY_286,REGION_005,WN,151.0,981.0,28.0,0.0,10.0,,0,17.0,,1455.0,1629.0,49.67811925450639,1
PWN-131072,2024-04-05,5,1315,18.0,1845,FACILITY_091,REGION_006,FACILITY_205,REGION_008,WN,227.0,1777.9,0.0,,0.0,0.0,0,16.0,6.0,1243.0,1903.0,44.643035488045584,0
PWN-131071,2024-04-05,5,1850,-2.0,2355,FACILITY_183,REGION_027,FACILITY_317,REGION_024,WN,200.0,1576.6,0.0,0.0,0.0,0.0,0,17.0,,1939.0,2359.0,55.00486997801082,0
PWN-131070,2024-04-05,5,1715,13.0,1850,FACILITY_091,REGION_006,FACILITY_185,REGION_005,WN,167.0,991.3,0.0,0.0,0.0,0.0,0,16.0,6.0,1750.0,1752.0,56.66117334249319,0
PWN-131069,2024-04-05,5,1345,3.0,1500,FACILITY_042,REGION_042,FACILITY_317,REGION_024,WN,81.0,312.8,0.0,0.0,0.0,0.0,0,12.0,4.0,1400.0,1452.0,40.12931185756872,0
PWN-131068,2024-04-05,5,1635,80.0,1810,FACILITY_183,REGION_027,FACILITY_304,REGION_005,WN,103.0,443.9,,,0.0,0.0,2,13.0,5.0,1839.0,1849.0,48.49925588892592,1
PWN-131067,2024-04-05,5,1650,2.0,1805,FACILITY_086,REGION_043,FACILITY_286,REGION_005,WN,211.0,1359.3,0.0,0.0,20.0,0.0,0,14.0,3.0,1615.0,1915.0,41.913563927116925,0
PWN-131066,2024-04-05,5,1530,11.0,1655,FACILITY_286,REGION_005,FACILITY_304,REGION_005,WN,92.0,479.6,0.0,0.0,5.0,,11,16.0,6.0,1640.0,1642.0,52.43745698929367,0
PWN-131093,2024-04-05,5,1900,46.0,2025,FACILITY_286,REGION_005,FACILITY_304,REGION_005,WN,92.0,479.6,0.0,0.0,1.0,0.0,46,,4.0,1940.0,2117.0,59.836451569247195,1
PWN-130943,2024-04-05,5,1440,16.0,1555,FACILITY_286,REGION_005,FACILITY_183,REGION_027,WN,81.0,296.7,0.0,0.0,0.0,,0,16.0,4.0,1505.0,1517.0,54.00259626017731,0
PWN-131094,2024-04-05,5,1220,80.0,1415,FACILITY_204,REGION_024,FACILITY_229,REGION_017,WN,124.0,792.3,57.0,0.0,0.0,0.0,0,7.0,3.0,1316.0,1516.0,68.51565490929973,1
PWN-131096,2024-04-05,5,1245,-2.0,1430,FACILITY_304,REGION_005,FACILITY_251,REGION_003,WN,113.0,714.2,0.0,0.0,0.0,0.0,0,12.0,6.0,1311.0,1509.0,50.94360596094734,0
PWN-131123,2024-04-05,5,1450,11.0,1740,FACILITY_208,REGION_012,FACILITY_273,REGION_032,WN,119.0,726.8,0.0,0.0,0.0,,0,8.0,8.0,1540.0,1657.0,36.79856871937304,0
PWN-131122,2024-04-05,5,1810,-11.0,1910,FACILITY_023,REGION_043,FACILITY_152,REGION_043,WN,65.0,170.2,0.0,0.0,,0.0,0,7.0,5.0,1841.0,1827.0,42.99324528965502,0
PWN-131121,2024-04-05,5,915,16.0,1045,FACILITY_298,REGION_005,FACILITY_286,REGION_005,WN,97.0,514.0,0.0,,0.0,,0,18.0,2.0,948.0,1037.0,47.9327041750752,0
PWN-131120,2024-04-05,5,1025,0.0,1215,FACILITY_309,REGION_005,FACILITY_251,REGION_003,WN,119.0,744.0,0.0,0.0,0.0,0.0,0,,7.0,1042.0,1207.0,62.11293822253371,0
PWN-131119,2024-04-05,5,1425,17.0,1840,FACILITY_086,REGION_043,FACILITY_194,REGION_031,WN,211.0,1588.1,0.0,0.0,0.0,0.0,0,15.0,,1458.0,1858.0,61.214558997196235,0
PWN-131118,2024-04-05,5,1210,-1.0,1540,FACILITY_208,REGION_012,FACILITY_328,REGION_008,WN,162.0,1146.6,0.0,0.0,,0.0,0,20.0,,1227.0,1516.0,39.59999537913819,0
PWN-131117,2024-04-05,5,1325,5.0,1535,FACILITY_217,REGION_008,FACILITY_023,REGION_043,WN,205.0,1268.4,0.0,,0.0,0.0,0,19.0,5.0,1351.0,1454.0,56.33231393726258,0
PWN-131116,2024-04-05,5,955,0.0,1240,FACILITY_056,REGION_019,FACILITY_217,REGION_008,WN,178.0,1087.9,0.0,0.0,0.0,0.0,0,13.0,13.0,929.0,1225.0,43.13402107600624,0
PWN-131115,2024-04-05,5,1800,131.0,2235,FACILITY_183,REGION_027,FACILITY_086,REGION_043,WN,167.0,1227.0,115.0,0.0,0.0,,0,14.0,5.0,2054.0,28.0,46.2265764020353,1
PWN-131114,2024-04-05,5,1050,39.0,1250,FACILITY_120,REGION_008,FACILITY_152,REGION_043,WN,194.0,1100.6,28.0,0.0,0.0,0.0,0,23.0,6.0,1204.0,1252.0,49.20636092292771,0
PWN-131113,2024-04-05,5,1320,-1.0,1415,FACILITY_328,REGION_008 ,FACILITY_042,REGION_042,WN,124.0,703.8,0.0,0.0,0.0,0.0,0,18.0,5.0,1329.0,1359.0,51.766170636506175,0
PWN-131112,2024-04-05,5,1330,11.0,1510,FACILITY_091,REGION_006,FACILITY_248,REGION_036 ,WN,173.0,1139.6,0.0,0.0,0.0,0.0,0,14.0,,1319.0,1458.0,44.74847498723447,0
PWN-131111,2024-04-05,5,1050,-3.0,1250,FACILITY_042,REGION_042,FACILITY_091,REGION_006,WN,194.0,1166.1,0.0,0.0,0.0,0.0,0,8.0,6.0,1059.0,1158.0,35.91507904047734,0
PWN-131110,2024-04-05,5,1835,34.0,2000,FACILITY_021,REGION_009,FACILITY_091,REGION_006,WN,221.0,1378.8,0.0,0.0,0.0,0.0,0,9.0,8.0,1857.0,1939.0,31.085711965035856,0
PWN-131109,2024-04-05,5,1645,3.0,1750,FACILITY_317,REGION_024,FACILITY_208,REGION_012,WN,70.0,288.6,0.0,0.0,0.0,,0,,1.0,1638.0,1824.0,53.67841060546507,0
PWN-131108,2024-04-05,5,1455,-1.0,1710,FACILITY_205,REGION_008,FACILITY_056,REGION_019,WN,146.0,905.0,0.0,0.0,0.0,0.0,0,17.0,3.0,1515.0,1655.0,48.39848201360623,0
PWN-131107,2024-04-05,5,1810,14.0,1910,FACILITY_204,REGION_024,FACILITY_317,REGION_024,WN,65.0,272.5,0.0,0.0,0.0,,0,10.0,3.0,1915.0,1929.0,65.3941060907022,0
PWN-131106,2024-04-05,5,1425,17.0,1945,FACILITY_304,REGION_005,FACILITY_023,REGION_043,WN,216.0,1697.4,0.0,0.0,0.0,0.0,0,12.0,5.0,1504.0,1929.0,50.87815632804808,0
PWN-131105,2024-04-05,5,1805,46.0,2005,FACILITY_023,REGION_043,FACILITY_042,REGION_042,WN,130.0,869.4,4.0,0.0,0.0,0.0,31,9.0,4.0,1913.0,2013.0,46.36871634795898,1
PWN-131104,2024-04-05,5,1445,3.0,1655,FACILITY_217,REGION_008,FACILITY_086,REGION_043,WN,205.0,1275.4,0.0,0.0,0.0,,0,12.0,4.0,1523.0,1621.0,49.836238247903864,0
PWN-131103,2024-04-05,5,1805,23.0,2130,FACILITY_023,REGION_043,FACILITY_205,REGION_008,WN,157.0,1143.1,0.0,0.0,0.0,0.0,0,8.0,7.0,1840.0,2151.0,47.116658190930984,0
PWN-131102,2024-04-05,5,1035,6.0,1355,FACILITY_152,REGION_043,FACILITY_217,REGION_008,WN,151.0,1098.2,0.0,0.0,,0.0,0,9.0,7.0,1025.0,1357.0,49.40607987213951,0
PWN-131101,2024-04-05,5,1915,15.0,2235,FACILITY_091,REGION_006,FACILITY_240,REGION_012,WN,151.0,1021.2,0.0,0.0,0.0,,0,14.0,7.0,1949.0,2251.0,58.397166391629895,0
PWN-131100,2024-04-05,5,1350,50.0,1510,FACILITY_183,REGION_027,FACILITY_185,REGION_005,WN,86.0,271.4,0.0,0.0,0.0,,40,18.0,6.0,1505.0,1535.0,55.00511062259373,1
PWN-131099,2024-04-05,5,1115,0.0,1300,FACILITY_208,REGION_012,FACILITY_091,REGION_006,WN,178.0,1029.2,0.0,0.0,,0.0,0,,8.0,1138.0,1240.0,50.984868836453366,0
PWN-131098,2024-04-05,5,725,0.0,1050,FACILITY_091,REGION_006,FACILITY_152,REGION_043,WN,157.0,1015.4,0.0,0.0,0.0,,0,13.0,6.0,710.0,1100.0,50.64834882546459,0
PWN-131097,2024-04-05,5,1335,-5.0,1545,FACILITY_317,REGION_024,FACILITY_309,REGION_005,WN,270.0,1930.8,0.0,0.0,,0.0,0,13.0,,1352.0,1559.0,64.3110331362964,0
PWN-131095,2024-04-05,5,1900,11.0,2005,FACILITY_056,REGION_019,FACILITY_208,REGION_012,WN,135.0,702.6,0.0,0.0,0.0,0.0,0,8.0,2.0,1909.0,2022.0,48.60279405981463,0
PWN-130942,2024-04-05,5,1215,5.0,1630,FACILITY_251,REGION_003,FACILITY_086,REGION_043,WN,146.0,1010.8,,0.0,0.0,0.0,0,9.0,6.0,1152.0,1647.0,45.85927724037793,0
PWN-130941,2024-04-05,5,1905,3.0,2155,FACILITY_251,REGION_003,FACILITY_091,REGION_006,WN,119.0,692.3,,0.0,0.0,0.0,0,,9.0,1913.0,2107.0,46.491599207938826,0
PWN-130940,2024-04-05,5,1350,32.0,1520,FACILITY_091,REGION_006,FACILITY_307,REGION_046,WN,97.0,449.6,29.0,0.0,0.0,0.0,1,17.0,6.0,1518.0,1532.0,49.10731666305618,0
PWN-130785,2024-04-05,5,915,1.0,1050,FACILITY_042,REGION_042,FACILITY_208,REGION_012,WN,103.0,454.2,0.0,0.0,0.0,0.0,0,,4.0,948.0,1001.0,64.26181303058425,0
PWN-130784,2024-04-05,5,1910,17.0,20,FACILITY_251,REGION_003,FACILITY_042,REGION_042,WN,205.0,1666.4,0.0,0.0,0.0,0.0,0,12.0,8.0,1940.0,30.0,64.4115901104689,0
PWN-130783,2024-04-05,5,1135,172.0,1645,FACILITY_251,REGION_003,FACILITY_042,REGION_042,WN,205.0,1666.4,146.0,0.0,0.0,0.0,11,,5.0,1400.0,1907.0,42.11388632231499,1
PWN-130782,2024-04-05,5,830,8.0,1345,FACILITY_251,REGION_003,FACILITY_042,REGION_042,WN,211.0,1666.4,0.0,0.0,0.0,0.0,0,,7.0,859.0,1314.0,50.99072795689533,0
PWN-130781,2024-04-05,5,1855,-7.0,2030,FACILITY_240,REGION_012,FACILITY_042,REGION_042,WN,103.0,470.4,0.0,,0.0,0.0,0,,7.0,1924.0,2035.0,35.443191536111755,0
PWN-130780,2024-04-05,5,1440,-1.0,1550,FACILITY_251,REGION_003,FACILITY_286,REGION_005,WN,76.0,349.6,,0.0,0.0,0.0,0,8.0,2.0,1417.0,1600.0,53.746310276663685,0
